Variant SKU,Handle,Title,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant Inventory Qty,Variant Weight,Variant Price,Variant Barcode,Body HTML,Variant Image,Variant Tax Code
Z00_Kids_REGATTA_DOVER_JACKET_BLA_5-6,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,5 to 6 Years,,,24,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_BLA_7-8,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,7 to 8 Years,,,26,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_BLA_9-10,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,9 to 10 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_BLA_11-12,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,11 to 12 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_BLA_13-14,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,13 to 14 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_BLA_15-16,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Black,Size,15 to 16 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338066_78dd5576-922e-43f1-a482-e8a8c8742330.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_3-4,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,3 to 4 Years,,,25,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_5-6,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,5 to 6 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_7-8,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,7 to 8 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_9-10,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,9 to 10 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_11-12,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,11 to 12 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_13-14,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,13 to 14 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_NAV_15-16,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Navy,Size,15 to 16 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75337984.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_3-4,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,3 to 4 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_5-6,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,5 to 6 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_7-8,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,7 to 8 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_9-10,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,9 to 10 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_11-12,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,11 to 12 Years,,,1,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_13-14,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,13 to 14 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
Z00_Kids_REGATTA_DOVER_JACKET_RED_15-16,kids-regatta-dover-jacket,Kids Regatta Dover Waterproof Fleece-lined Jacket,Colour,Red,Size,15 to 16 Years,,,0,650,15,6.08819E+11,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/EK-Wholesale-Ltd_75338008_0d3fb104-7a21-43e4-b555-19f65afb1197.jpg?v=1650975617,
T_Kids Game Woodland Hoodie 7/8,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,7 to 8 Years,Type,Hoodie,,,26,340,6.5,5.05591E+12,"<p><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Available to buy separately as hoodies, zippers and joggers the popular kids woodland camo tracksuits are available in sizes: 7/8 - 13<br></span></span></p>
<p><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""><br> <u>Zipper:</u><br></span></span></p>
<ul>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""> Side pockets</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Zip closure</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Combed inner fleece for comfort and warmth</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Lined hood<br></span></span></li>
<li>
<span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Ribbed cuffs and hem</span></span><br><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""></span></span>
</li>
</ul>
<p><span style=""text-decoration: underline;""><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Hoodie</span></span></span></p>
<ul>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Pouch pocket</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Combed inner fleece for comfort and warmth</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Lined hood<br></span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Ribbed cuffs and hem</span></span></li>
</ul>
<p><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""> <u>Joggers:</u><br></span></span></p>
<ul>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""> Elasticated waist with drawcord</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Side zipped pockets</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Cargo leg pocket with velcro flap closure</span></span></li>
<li><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Back pocket with velcro flap closure</span></span></li>
<li>
<span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Cuffed leg openings</span></span><br><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""></span></span>
</li>
</ul>
<p><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description""> <br> 65% Polyester; 35% Cotton<br> Machine washable<br> Weight: 300gsm</span></span></p>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B2_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Zipper 7/8,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,7 to 8 Years,Type,Zipper,,,34,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-_5B4_5D-12422-p.jpg?v=1650975624,
T_Kids Game Woodland Joggers 7/8,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,7 to 8 Years,Type,Jogger,,,20,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B3_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Hoodie 9/10,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,9 to 10 Years,Type,Hoodie,,,87,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B2_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Zipper 9/10,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,9 to 10 Years,Type,Zipper,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-_5B4_5D-12422-p.jpg?v=1650975624,
T_Kids Game Woodland Joggers 9/10,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,9 to 10 Years,Type,Jogger,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B3_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Hoodie 11/12,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,11 to 12 Years,Type,Hoodie,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B2_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Zipper 11/12,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,11 to 12 Years,Type,Zipper,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-_5B4_5D-12422-p.jpg?v=1650975624,
T_Kids Game Woodland Joggers 11/12,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,11 to 12 Years,Type,Jogger,,,33,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B3_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Hoodie 13/14,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,13 Years,Type,Hoodie,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B2_5D-12426-p.jpg?v=1650975624,
T_Kids Game Woodland Zipper 13/14,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,13 Years,Type,Zipper,,,0,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-_5B4_5D-12422-p.jpg?v=1650975624,
T_Kids Game Woodland Joggers 13/14,kids-game-woodland-camouflage-tracksuits,Children's Game Woodland Camouflage Tracksuit,Size,13 Years,Type,Jogger,,,10,340,6.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-kids-camouflage-hoodie-jogger-zipper-size-hoodie-13-14-years-_5B3_5D-12426-p.jpg?v=1650975624,
L_Trek104 Camo L/S TShirt S,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,S,,,,,98,240,3,5.05591E+12,"Game Trek is a licensed camouflage print designed to blend in with the surrounding environment.<br><br><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">The long sleeve top is the ideal year round garment for outdoor activities. In summer it can be worn as a lightweight alternative to jackets and in winter is can be used as a base layer. </span></span><br><br>Reinforced Neck<br>Double Stitch Detail<br><span itemscope="""" itemtype=""http://schema.org/Product""><span itemprop=""description"">Material: 35% Cotton, 65% Polyester<br>Sizes: S - 5XL<br>Material: Poly/Cotton 200gsm </span></span>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt M,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,M,,,,,85,240,3,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt L,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,L,,,,,16,240,3,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt XL,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,XL,,,,,0,240,3,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt XXL,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,2XL,,,,,0,240,3,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt 3XL,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,3XL,,,,,0,240,3.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt 4XL,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,4XL,,,,,23,240,3.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
L_Trek104 Camo L/S TShirt 5XL,mens-game-trek-camouflage-long-sleeve-tshirt,Game Camouflage Long Sleeve T-Shirt - TREK104,Size,5XL,,,,,15,240,3.5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek104-long-sleeve-tshirt_140c58df-4b4f-4017-9582-162ae556f981.jpg?v=1627921397,
T_Trek103 Camo Joggers S,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,S,,,,,0,570,5,5.05591E+12,"<p>The Game Trek<span calibri="""" style=""font-size: 11.0pt;""></span> camouflage is an advanced print designed to blend in with the surrounding environment and cover the users movements. Ideal for hunting, shooting, fishing or casual wear.</p>
<p>Features</p>
<ul>
<li><span id=""description""><span id=""description""><span id=""description"">Elasticated waist with drawcord</span></span></span></li>
<li><span id=""description""><span id=""description""><span id=""description"">Side zipped pockets</span></span></span></li>
<li><span id=""description""><span id=""description""><span id=""description"">Cargo leg pocket with velcro flap closure</span></span></span></li>
<li><span id=""description""><span id=""description""><span id=""description"">Back pocket with velcro flap closure</span></span></span></li>
<li><span id=""description""><span id=""description""><span id=""description"">Cuffed leg openings</span></span></span></li>
</ul>
<p><span id=""description""><span id=""description"">65% Polyester; 35% Cotton<br>Machine washable<br>Weight: 300gsm</span></span></p>
<p><span><span>Matching Trek hoodies, zippers, long sleeve tops and t shirts also in stock</span></span></p>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers M,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,M,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers L,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,L,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers XL,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,XL,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers XXL,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,2XL,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers 3XL,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,3XL,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers 4XL,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,4XL,,,,,0,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek103 Camo Joggers 5XL,game-trek103-camouflage-joggers,Game Trek Camouflage Joggers - TREK103,Size,5XL,,,,,4,570,5,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek103-camouflage-joggers.jpg?v=1650975639,
T_Trek102 Camo Zipper S,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,S,,,,,0,570,8.95,5.05591E+12,"<p>Game Trek<span calibri="""" style=""font-size: 11.0pt;""></span> is a licensed camouflage print designed to blend in with the surrounding environment. Ideal for hunting, fishing or shooting.</p>
<p>Features:</p>
<p> </p>
<ul>
<li>Lined hood with draw cords</li>
<li>Side pockets</li>
<li>Ribbed cuffs and hem</li>
<li>Raised inner fleece for comfort and warmth</li>
</ul>
<p>Sizes: S - 5XL<br>Material: 65% Polyester, 35% Cotton<br>Weight: 300gsm<br><br></p>
<p>Matching hoodies, joggers and tops available.</p>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper M,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,M,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper L,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,L,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper XL,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,XL,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper XXL,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,2XL,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper 3XL,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,3XL,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper 4XL,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,4XL,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_Trek102 Camo Zipper 5XL,game-trek-camouflage-zip-hoody,Game Camouflage Zip Hoody - TREK102,Size,5XL,,,,,0,570,8.95,5.05591E+12,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/game-trek102-zip-hoody.jpg?v=1650975642,
T_RuffStuff Work Trs RS1438 Navy 30R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,30R,,,0,880,7.95,0,"<span itemprop=""description"">Mens Pro Work Trousers</span><br><span itemprop=""description""></span>
<p><span itemprop=""description""><br>Premium work wear trousers designed to be durable and hard wearing in all work environments.</span></p>
<p><span itemprop=""description"">Features:</span></p>
<ul>
<li>Durable easy care fabric</li>
<li>Reflective tabs on pockets</li>
<li>reinforced back pockets</li>
<li>knee pad pockets</li>
<li>Multifunction leg pockets with zipped security pocket</li>
<li>Tuck away nail pockets</li>
<li>Hammer loop</li>
<li>Metal d-ring</li>
<li>Velcro fastening pockets</li>
<li>Triple stitched seams</li>
<li>300gsm</li>
</ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 32R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,32R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 34R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,34R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 36R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,36R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 38R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,38R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 40R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,40R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 42R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,42R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_RuffStuff Work Trs RS1438 Navy 44R,mens-professional-workwear-trousers,Professional Workwear Cargo Trousers,Colour,Navy,Size,44R,,,0,880,7.95,0,,https://cdn.shopify.com/s/files/1/0558/8628/2915/products/RuffStuff_Navy_1x1_5b3e8c82-24d0-4f0e-b79f-882a587c7ae7.jpg?v=1631291813,
T_TuffStuff_Trs_711R-BLK-28,mens_tuffstuff_pro_work_trousers_711,Mens Tuffstuff Pro Work Trousers - 711,Inside Leg,"Regular - 30""",Colour,Black,Size,28,0,910,11.75,5.03695E+12,"<p>Ever wondered what gear your workmates wear? Probably these Pro Work Trousers. Our best-selling style comes in three shades of hardwearing fabric with pockets for knee pads, tools, phones, and all the other bits and bobs you can't do without. In short, trousers you can rely on whatever the job.</p>
<p><strong>Features:</strong></p>
<ul>
<li>Triple stitched</li>
<li>YKK zip</li>
<li>Holster pockets</li>
<li>Knee pad pockets</li>
</ul>
<p><strong>Fabric:</strong></p>
<ul>
<li>330gsm</li>
<li>65% Polyester 35% Cotton</li>
</ul>
<p>Available in 2 leg lengths: Regular 30"" and Long 32.5"".</p>
<ul></ul>",https://cdn.shopify.com/s/files/1/0558/8628/2915/products/2_d6deac6f-fd59-42dc-ae73-1dcf000c11aa.jpg?v=1650971054,
